Azimuth	EH. Real part=	2400000000	2450000000	EH. Imaginary part=	2400000000.1	2450000000.1	EV. Real part=	2400000000.2	2450000000.2	EV. Imaginary part=	2400000000.3	2450000000.3	EH LogMag	EV LogMag
-0.837758040957278	0.694753399912739	0.764488755054081	0.219022716662439	-0.562946343990313	0.25940198528261105	0.5893826158358421	0.11204197915111198	-0.142690706254785	-0.17781076106743302	0.16371730609412302	0.158564251562746	-0.0899805684846452	-2.236550910003662	-32.35087491514299
-0.7853981633974481	0.7653402783102959	1.00174012296717	0.323121258957276	-0.7745154827430899	0.23162162329988398	0.792613911925361	0.130755691065221	-0.0957547359040647	-0.172257891268016	0.11665263952708099	0.16186479338561	-0.0447930882085523	1.7026582310066198	-34.83333384476196
-0.733038285837618	0.8237142603573729	1.24044955437121	0.452213209216505	-1.00425532558338	0.17694657591497398	1.00332298823119	0.14096338592159	-0.0522280625849716	-0.163386715073645	0.0755923897844891	0.15755195629914098	-0.00800977523491865	5.229719229101462	-36.657535095195584
-0.6806784082777889	0.8676014352077	1.48045400982979	0.60593748968212	-1.24919748081519	0.0969810409993726	1.2189158157901299	0.143944927976954	-0.01658589530889	-0.155683176366639	0.0451421174006587	0.150394802425439	0.0194324579226105	8.386433449227889	-37.828406098974426
-0.628318530717959	0.891399540610055	1.7182204844513203	0.783109776303366	-1.50114761659107	-0.00678433392213404	1.43024547414452	0.141409901588011	0.0096038981813402	-0.15048616705582502	0.0255448321362908	0.143896392403553	0.0400163916650071	11.144978778403264	-38.80073920635919
-0.575958653158129	0.8890747992114849	1.94668153756845	0.9800303942178342	-1.7481192896531002	-0.131894572393387	1.62406564351266	0.135259237079313	0.0275350963510106	-0.146421562573802	0.0134743078342938	0.139668028049173	0.0581699284891763	13.471311591698607	-39.91249228059729
-0.5235987755982989	0.8573636000344691	2.1564741144474397	1.18944868191626	-1.9773222167333702	-0.274011359714889	1.7871926325939598	0.127349412361711	0.0401885947196603	-0.140808382592791	0.0039300267074619	0.137476261316678	0.0781840643973833	15.357645670521716	-41.20689485891035
-0.47123889803846897	0.7980413095789041	2.3380921965876698	1.4007403197451398	-2.17853307346091	-0.426597589284652	1.91074167102182	0.11926709946001401	0.0509366198083475	-0.131361766035126	-0.00754525512144368	0.135830911229955	0.10232407241994802	16.832228565834203	-42.487852519064745
-0.418879020478639	0.718402270569644	2.48421870924859	1.60141307101009	-2.3465859120096098	-0.581403708113437	1.99286215397939	0.112138005760825	0.0622359765923937	-0.11748215588624401	-0.0231501058903832	0.132841791208551	0.129840688321568	17.95513624361345	-43.343144045046465
-0.36651914291881005	0.629777959150379	2.5915160888667796	1.7795480618537802	-2.4821088648807796	-0.729636732377245	2.03904197231663	0.10650704339354598	0.0748403555982371	-0.10065675807599099	-0.0421808079979243	0.12703584761649497	0.15723128390012697	18.806070987800137	-43.333910839199206
-0.314159265358979	0.54464873432787	2.66139173433602	1.92639657006957	-2.59033221063575	-0.863423939070873	2.06000961727591	0.102326200918601	0.0877400321454696	-0.0838972849991756	-0.0615853358892923	0.117891288550479	0.17961868416574198	19.468330380996154	-42.500581133245234
-0.26179938779914896	0.473410980456942	2.69960836882159	2.03823653545175	-2.6785194381709503	-0.977063116084529	2.06815424838536	0.0990662529316389	0.0987627758838266	-0.070532103833207	-0.0773839362457521	0.105974887219535	0.19269039985626998	20.01288676108406	-41.47593701155536
-0.20943951023932003	0.42196390451617605	2.7149496009792595	2.1168033089132	-2.75304954983079	-1.06762418431657	2.07387068787017	0.0959329952332623	0.10554370746880802	-0.0629075759542791	-0.0863267166748267	0.0927106993245439	0.19443318966186499	20.486388938522815	-40.95018293951505
-0.15707963267949	0.390948525157556	2.71737130887779	2.16808099406524	-2.8172362325235	-1.1347051592326	2.08315151145068	0.0921309886195611	0.106470999672854	-0.0615492338850979	-0.0871210059761769	0.0799146723130354	0.18598357207374	20.905867943648726	-41.30291661730002
-0.10471975511965899	0.376836240689526	2.7161219116510202	2.19981041333825	-2.8706078196964198	-1.17945913185884	2.0971545586360802	0.0870944782088222	0.10126487334200801	-0.065104624561921	-0.0807833045162947	0.0692720729164734	0.171259541718974	21.261336501353654	-42.60772976296961
-0.0523598775598302	0.374367623253944	2.71821804944442	2.21853198721822	-2.9097536587831803	-1.2032799622061998	2.1136309677773704	0.0806093879847371	0.0910184390214913	-0.0710411780612497	-0.0700519132249714	0.0619125114137953	0.155510240315871	21.525546185344755	-44.73690799234912
0.0	0.379345872353557	2.7274845377320998	2.2271646044130398	-2.9302227857877896	-1.2066599044183999	2.12935476353228	0.0727853080273126	0.0777476118146853	-0.0767531280180035	-0.0581794589636307	0.0581728639087168	0.14333935558869298	21.66777840016786	-47.46439955921957
0.0523598775598299	0.390678186706568	2.7441910516744796	2.22395067684737	-2.9285842201563197	-1.18866377512539	2.14234684374554	0.0638926340996074	0.0636780528683213	-0.0805727723952177	-0.0476579988930918	0.0575646146969038	0.13696558640478698	21.666777348681418	-50.587410083228605
0.10471975511966002	0.410870489231099	2.7652040878893196	2.20312673850346	-2.90376279302579	-1.14722586280597	2.15286186885902	0.0541373965952478	0.0505744065770537	-0.082244720446923	-0.0394260917019852	0.0589080068037797	0.13540062455705099	21.518381209685632	-54.06955599834886
0.15707963267949	0.444794770807108	2.78453954815697	2.1570732239734296	-2.8571308699807503	-1.0801565820473	2.16271739385479	0.0434812048815528	0.0393690284670473	-0.0826752670965402	-0.0328766422340547	0.0605746228925502	0.13488217933038	21.235827251529024	-58.186921781814775
